,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
27,vi,https://vi.wikipedia.org/wiki/Phan_Thi%E1%BA%BFt,https://upload.wikimedia.org/wikipedia/commons/4/4d/To%C3%A0n_c%E1%BA%A3nh_TP.Phan_Thi%E1%BA%BFt%2C_B%C3%ACnh_Thu%E1%BA%ADn.JPG,Phan Thiết,Hình ảnh,Phan Thiết / Hình ảnh,,"Tiếng Việt: Toàn cảnh TP.Phan Thiết, Bình Thuận",,image/jpeg,2448,3264,True,True,True,"Phan Thiết là một thành phố ven biển và là tỉnh lỵ, trung tâm chính trị, kinh tế, văn hóa và khoa học kỹ thuật của tỉnh Bình Thuận, Việt Nam."
28,vi,https://vi.wikipedia.org/wiki/%C4%90inh,http://upload.wikimedia.org/wikipedia/commons/4/46/Spijkers_%28Nails%29.jpg,Đinh,Công dụng,Đinh / Công dụng,"Các loại đinh khác nhau: 1) Đinh mái nhà, 2) Đinh đóng mái nhà hình dù, 3) Đinh đồng escutcheon, 4) Đinh hoàn thiện, 5) Đinh bê tông, 6) đinh xoắn dọc, và 7) đinh xoắn hình vòng",Nederlands: Spijkers – 1=asfaltnagel; 2=asfaltnagel met brede kop; 3=koperen spijker; 4=stalen spijker met verloren kop; 5=stalen spijker met platte kop; 6=schroefspijker; 7=ringspijker met weerhaakjes English: Nails – 1=asphalt nail; 2=asphalt nail with broad head; 3=copper nail; 4=steel nail with missing head; 5=flathead steel nail; 6=screw-shank nail; 7=ring-shank nail with barbs,,image/jpeg,987,1494,True,True,True,"Trong Khoa học kỹ thuật, Nghề mộc và Xây dựng, một cái đinh là giống như cái ghim, đồ vật thép nhọn cứng hoặc hợp kim thường sử dụng như để đóng đinh. Trước đây đinh được làm bằng kim loại sắt, ngày nay đinh được làm từ hợp kim thép, thường thường được nhúng hoặc bọc với các chất chống mòn khi trong các điều kiện khắc nghiệt hoặc làm tăng thêm khả năng kết dính.
Đinh là loại dụng cụ tiêu biểu được đóng vô vật dụng bằng Búa hay một loại súng gọi là súng bắn đinh sử dụng khí lực hóa, hoặc là một ít thuốc nổ hoặc động cơ. Một cây đinh có thể giữ các vật chất với nhau bằng lực Ma sát trong các trục định hướng và sức cắt một bên. Một điểm của đinh cũng còn có khi uốn cong hoặc đóng gập đầu đinh sau khi đưa vô để phòng sự lỏng.
Đinh được làm từ nhiều trang thái khác nhau về hình thức, kiểu dáng cho từng nhu cầu của mỗi ngành nghề. Đinh thông dụng nhất là Đinh rời, hiện nay trong công nghiệp đóng tàu gỗ, pallet, mô-bin, bàn ghế... đều sử dụng Đinh dây hay còn gọi là Đinh cuộn, còn trong công nghiệp xây dựng nhà gỗ thì sử dụng Đinh vĩ nhựa. Các loại khác bao gồm ghim, đinh bấm và que nhọn."
29,vi,https://vi.wikipedia.org/wiki/Lucien_Conein,https://upload.wikimedia.org/wikipedia/commons/e/e5/Lucien_Conein.JPG,Lucien Conein,,Lucien Conein,Lucien Conein,,,image/jpeg,410,291,True,True,True,"Lucien Emile Conein là một điệp viên CIA từng hoạt động tại châu Âu, Iran và Việt Nam. Tại Việt Nam, ông từng hỗ trợ cho các lãnh đạo Việt Nam Dân chủ Cộng hòa lẫn Việt Nam Cộng hòa ở các giai đoạn khác nhau. Tuy nhiên, ông được biết nhiều nhất với vai trò là đầu mối liên lạc giữa Đại sứ quán Mỹ và các tướng lĩnh Quân lực Việt Nam Cộng hòa trong vụ đảo chính Ngô Đình Diệm năm 1963."
30,war,https://war.wikipedia.org/wiki/Chrysococcyx_maculatus,https://upload.wikimedia.org/wikipedia/commons/d/da/Male_Asian_Emerald_Cuckoo_%28Chrysococcyx_maculatus%29_on_branch.jpg,Chrysococcyx maculatus,,Chrysococcyx maculatus,,"Male Asian Emerald Cuckoo (Chrysococcyx maculatus). Rama IX Park, Bangkok, Thailand. farm4.static.flickr.com/3127/3140854716_9107305533_o.jpg Male",,image/jpeg,1024,1024,True,True,True,"An Chrysococcyx maculatus in uska species han Aves nga syahan ginhulagway ni Gmelin hadton 1788. An Chrysococcyx maculatus in nahilalakip ha genus nga Chrysococcyx, ngan familia nga Cuculidae. Ginklasipika han IUCN an species komo diri gud kababarak-an. Waray hini subspecies nga nakalista."
31,id,https://id.wikipedia.org/wiki/Kota_Ambon,https://upload.wikimedia.org/wikipedia/commons/7/7c/COLLECTIE_TROPENMUSEUM_Straat_in_Ambon_TMnr_3728-864.jpg,Kota Ambon,Masa penjajahan Belanda,Kota Ambon / Sejarah / Masa penjajahan Belanda,Litografi pemandangan jalanan di Ambon (1880-an),Nederlands: Litho. De chromolitho is gemaakt naar een tekening van J.C. Rappard.. Straat in Ambon,,image/jpeg,591,800,True,True,True,"Kota Ambon atau Ambong dalam bahasa setempat adalah ibu kota dan kota terbesar dari Provinsi Maluku. Kota yang berdiri di selatan Pulau Ambon ini berawal dari pendirian sebuah benteng yang senantiasa menjadi pusat pertumbuhan kota. Kota ini didirikan oleh bangsa Portugis yang menamainya dengan istilah Nossa Senhora da Anunciada. Sejak zaman VOC dan Belanda, kota ini berkembang cepat sebagai pusat pembudidayaan dan perdagangan rempah dan salah satu kota penting di Nusantara hingga sekarang berkedudukan sebagai ibu kota provinsi. Kini, kota ini berkedudukan sebagai kota yang dikepalai oleh wali kota dengan dewan perwakilan rakyat setempat sebagai penyelenggara bersamanya.
Kota Ambon merupakan pusat pelabuhan, pariwisata, dan pendidikan bagi wilayah Kepulauan Maluku. Dari antara beberapa pelabuhan di kota, Pelabuhan Yos Sudarso di kota ini menjadi pelabuhan utama kota dan provinsi. Kota disebut sebagai pusat pariwisata karena menawarkan beragam jenis wisata, mulai dari alam, budaya, bahari, hingga kuliner."
32,fil,https://tl.wikipedia.org/wiki/Tingloy,https://upload.wikimedia.org/wikipedia/commons/8/81/Tingloy_Village.jpg,Tingloy,,Tingloy,,"English: A fishing village in Tingloy, Batangas Province, taken aboard an outrigger boat headed for Batangas City.",,image/jpeg,3456,4608,True,True,True,"Ang Bayan ng Tingloy ay isang ika-5 klaseng bayan sa lalawigan ng Batangas, Pilipinas. Ayon sa 2015 senso, ito ay may populasyon na 17,919 sa may 4,054 na kabahayan."
33,id,https://id.wikipedia.org/wiki/The_Amazing_Race_Asia_2,https://upload.wikimedia.org/wikipedia/commons/9/94/Svat%C3%BD_V%C3%ADt.jpg,The Amazing Race Asia 2,Babak 7 (Korea Selatan → Jerman → Republik Ceko),The Amazing Race Asia 2 / Ringkasan perlombaan / Babak 7 (Korea Selatan → Jerman → Republik Ceko),"Pada Jembatan Charles di Prague, peserta harus mencari patung berlubang Santo Vitus yang berisi petunjuk selanjutnya.",Čeština: Sousoší Svatého Víta na Karlově mostě,,image/jpeg,1500,1000,True,True,True,"The Amazing Race Asia 2 adalah sebuah acara realitas permainan yang beradasar serial TV A.S. The Amazing Race. Musim kedua dari acara ini menghadirkan sepuluh tim yang terdiri atas dua orang, memiliki hubungan sebelumnya, dalam perlombaan keliling dunia untuk memperebutkan US$100,000.
Musim ini tayang perdana pada tanggal 22 November 2007 pada jam 9 malam dan berakhir pada tanggal 14 Februari 2008 pada jam 9 malam juga.
Teman di gym asal Singapura, Adrian Yap & Collin Low, merupakan pemenang dari perlombaan ini."
34,vi,https://vi.wikipedia.org/wiki/L%C6%B0%C6%A1ng_T%C3%A0i,https://upload.wikimedia.org/wikipedia/commons/7/7a/Ngh%C4%A9a_trang_li%E1%BB%87t_s%E1%BB%B9_x%C3%A3_Minh_T%C3%A2n%2C_huy%E1%BB%87n_L%C6%B0%C6%A1ng_T%C3%A0i%2C_t%E1%BB%89nh_B%E1%BA%AFc_Ninh.jpg,Lương Tài,"Tri ân, tưởng niệm","Lương Tài / Hình ảnh / Tri ân, tưởng niệm",,"Tiếng Việt: Nghĩa trang liệt sỹ xã Minh Tân, huyện Lương Tài, tỉnh Bắc Ninh",Nghĩa trang liệt sỹ xã Minh Tân,image/jpeg,3264,4928,True,True,True,"Lương Tài là một huyện thuộc tỉnh Bắc Ninh, Việt Nam."
35,jv,https://jv.wikipedia.org/wiki/Paratha,https://upload.wikimedia.org/wikipedia/commons/8/8d/Smash_Paratha_-_Howrah_2014-04-14_0217.JPG,Paratha,Gladri,Paratha / Gladri,,"English: Photographed during the 'Charak' and 'Gajan' festival at the village Narna of Howrah, West Bengal. A village fair also took place at the high summer. Charak and Gajan puja are traditional Bengali folk festivals of the Hindus celebrated before the Bengali new year day in the Bengal. Charak puja dedicated strictly to penance, it is unique in the Bengal. Gajan is also celebrated mostly in the Bengal, it is associated with Shiva, Neel and Dharma.",,image/jpeg,4000,6016,True,True,True,"Paratha minangka lembaran roti asli saka subbawana India, lazim ing saindenging negara-negara modern India, Sri Lanka, Pakistan, Nepal, Bangladesh, Maldives lan Myanmar, woworan arupa gandum minangka pokok tradisional. Paratha iku sawijining amalgamation saka tembung parat lan Atta, sing tegsé lapisan saka masak adhonan. Pocapan lan jeneng alternatif kalebu parantha, tembungntha, prontha, parontay, porota, palata, lan farata."
36,vi,https://vi.wikipedia.org/wiki/H%C3%A0_Ti%C3%AAn,https://upload.wikimedia.org/wikipedia/commons/a/a1/Nh%C3%A0_th%E1%BB%9D_H%C3%A0_Ti%C3%AAn.jpg,Hà Tiên,Hình ảnh,Hà Tiên / Hình ảnh,,"Tiếng Việt: Nhà thờ Giáo xứ Hà Tiên tọa lạc trên đường Phương Thành, thuộc phường Đông Hồ, thị xã Hà Tiên, tỉnh Kiên Giang, Việt Nam.",,image/jpeg,2953,4488,True,True,True,"Hà Tiên là một thành phố nằm ở phía tây bắc tỉnh Kiên Giang, Việt Nam.
Thành phố Hà Tiên trước đây thuộc địa bàn huyện Hà Tiên thuộc tỉnh Rạch Giá và sau đó thuộc tỉnh Kiên Giang, thuộc vùng kinh tế trọng điểm vùng đồng bằng sông Cửu Long và nằm trong vùng tam giác vàng du lịch của tỉnh: Rạch Giá - Hà Tiên - Phú Quốc và các huyện phụ cận.
Hiện nay, thành phố Hà Tiên không phải là tỉnh lỵ của tỉnh Kiên Giang, mà tỉnh lỵ là thành phố Rạch Giá. Tuy nhiên, Hà Tiên lại từng là tỉnh lỵ của tỉnh Hà Tiên cũ vào thời Pháp thuộc trước năm 1956. Đặc biệt, Hà Tiên lại là lỵ sở của toàn bộ tỉnh Hà Tiên vào thời nhà Nguyễn độc lập. Địa bàn tỉnh Hà Tiên khi đó bao gồm tỉnh Kiên Giang, tỉnh Cà Mau và một phần các tỉnh Hậu Giang, Sóc Trăng, Bạc Liêu ngày nay. Thành phố Hà Tiên hiện đang là đô thị loại III."
37,vi,https://vi.wikipedia.org/wiki/B%E1%BB%99_%C4%91%E1%BB%99i_Bi%C3%AAn_ph%C3%B2ng_Vi%E1%BB%87t_Nam,https://upload.wikimedia.org/wikipedia/commons/0/0f/Vietnam_Border_Defense_Force.png,Bộ đội Biên phòng Việt Nam,,Bộ đội Biên phòng Việt Nam,Phù hiệu Bộ đội Biên phòng,Tiếng Việt: Bộ đội Biên phòng Việt Nam English: Vietnam Border Defense Force,,image/png,4875,4081,True,True,True,"Bộ đội Biên phòng Việt Nam là một thành phần của Quân đội nhân dân Việt Nam, là lực lượng chuyên trách quản lý, bảo vệ chủ quyền, toàn vẹn lãnh thổ, an ninh, trật tự biên giới quốc gia trên đất liền, các hải đảo, vùng biển và tại các cửa khẩu theo phạm vi nhiệm vụ do pháp luật quy định và là một lực lượng thành viên trong khu vực phòng thủ tỉnh, huyện biên giới của nước Cộng hòa Xã hội Chủ nghĩa Việt Nam.
Bộ đội Biên phòng có nhiệm vụ chủ trì phối hợp với các ngành, lực lượng hữu quan trên địa bàn và chính quyền địa phương trong quản lý, bảo vệ đường biên quốc gia, mốc giới; duy trì thực hiện các hiệp định, quy chế biên giới và pháp luật về biên giới; phát hiện và đấu tranh với các hoạt động vi phạm và chống phá của các loại tội phạm, giữ vững chủ quyền, an ninh, trật tự ở khu vực biên giới; thực hiện nhiệm vụ đối ngoại biên phòng, quan hệ với các cơ quan hữu quan các nước láng giềng để giải quyết các vấn đề về quan hệ biên giới nhằm xây dựng biên giới hoà bình, hữu nghị, góp phần tạo môi trường ổn định, phát triển và phục vụ đắc lực cho chủ trương mở rộng hợp tác quốc tế."
38,ceb,https://ceb.wikipedia.org/wiki/Heosemys_spinosa,https://upload.wikimedia.org/wikipedia/commons/b/b9/Heosemys_spinosa_2_Hardwicke.jpg,Heosemys spinosa,,Heosemys spinosa,,English&#58; «&#160;Geoemyda spinosa&#160;» = Heosemys spinosa (Spiny turtle) - adultFrançais&#58; «&#160;Geoemyda spinosa&#160;» = Heosemys spinosa - adulte,,image/jpeg,2167,3434,True,True,True,Espesye sa bao ang Heosemys spinosa. Una ning gihulagway ni Gray 1831. Ang Heosemys spinosa sakop sa kahenera nga Heosemys sa kabanay nga Geoemydidae. Giklaseklase sa IUCN ang espesye sa nagtikapuo. Pagka karon wala pay siak nga nalista ubos niini niya.
39,vi,https://vi.wikipedia.org/wiki/Davao_de_Oro,https://upload.wikimedia.org/wikipedia/commons/2/2e/Provincial_Capitol_Building_of_Davao_de_Oro.jpg,Davao de Oro,,Davao de Oro,,English: Provincial Capitol Building of Davao de Oro,,image/jpeg,2250,4000,True,True,True,"Davao de Oro, trước đây là Compostela Valley, là một tỉnh đảo của Philippines thuộc vùng Davao tại Bắc Mindanao. Tỉnh có thể được gọi tắt là ""Comval"". Tỉnh là một phần của tỉnh Davao del Norte cho đến khi tách ra năm 1998. Đây là tỉnh mới thứ 2 tại Philippines sau Zamboanga Sibugay. Tỉnh lỵ là Nabunturan. Davao de Oro giáp với các tỉnh Davao del Norte về phía tây, Agusan del Sur về phía bắc và Davao Oriental về phía đông. Phía tây nam là vịnh Davao"
40,id,https://id.wikipedia.org/wiki/Ramadan,https://upload.wikimedia.org/wikipedia/commons/e/eb/Welcome_Ramadhan.jpg,Ramadan,,Ramadan,"Sebuah bulan sabit dapat terlihat di atas pohon kurma saat matahari terbenam di Manama, yang menandakan kedatangan bulan Ramadan di Bahrain.","A crecent moon can be seen over palm trees at sunset in Manama, Bahrain, marking the beginning of the Muslim month of Ramadan.Welcome Ramadhan",,image/jpeg,1626,2168,True,True,True,"Ramadan adalah bulan kesembilan dalam kalender Islam, dan dirayakan oleh umat Muslim di seluruh dunia dengan puasa dan memperingati wahyu pertama yang turun kepada Nabi Muhammad menurut keyakinan umat Muslim. Perayaan tahunan ini dihormati sebagai salah satu dari rukun Islam. Bulan Ramadan akan berlangsung selama 29–30 hari berdasarkan pengamatan hilal, menurut beberapa aturan yang tertulis dalam hadis.
Kata Ramadan berasal dari akar kata bahasa Arab ramiḍa atau ar-ramaḍ, yang berarti panas yang menghanguskan atau kekeringan. Puasa Ramadhan dalam hukumnya merupakan fardhu untuk Muslim dewasa, kecuali mengalami halangan untuk melakukannya seperti sakit, dalam perjalanan, sudah tua, hamil, menyusui, diabetes atau sedang mengalami menstruasi. Kewajiban berpuasa pada bulan Ramadan turun pada bulan Sya'ban tahun kedua setelah hijrahnya umat Muslim dari Mekkah ke Madinah. Bulan Ramadan diawali dengan penentuan bulan sabit sebagai pertanda bulan baru.
Selama berpuasa dari pagi hingga petang, Muslim dilarang untuk makan, minum cairan apapun, merokok, dan berhubungan seksual."
41,ceb,https://ceb.wikipedia.org/wiki/Nepenthes_sumatrana,https://upload.wikimedia.org/wikipedia/commons/e/eb/Nsumatrana11.jpg,Nepenthes sumatrana,,Nepenthes sumatrana,,Nepenthes sumatrana,,image/jpeg,800,600,True,True,True,"Espesye sa tanom nga bulak nga una nga gihulagway ni Friedrich Anton Wilhelm Miquel, ug nga gihatagan sa eksakto nga ngalan ni Günther von Mannagetta und Lërchenau Beck ang Nepenthes sumatrana. Ang Nepenthes sumatrana sakop sa kahenera nga Nepenthes sa kabanay nga Nepenthaceae. Pagka karon wala pay siak nga nalista ubos niini niya."
42,id,https://id.wikipedia.org/wiki/Lampung,http://upload.wikimedia.org/wikipedia/commons/b/b6/Locator_lampung_final.png,Lampung,,Lampung,Peta,"Map of Lampung province, Sumatra island, Indonesia",Peta,image/png,157,300,True,True,True,"Lampung adalah sebuah provinsi paling selatan di Pulau Sumatra, Indonesia, dengan ibu kota Bandar Lampung. Provinsi ini memiliki dua kota yaitu Kota Bandar Lampung dan Kota Metro serta 13 kabupaten. Posisi Lampung secara geografis berada di sebelah barat berbatasan dengan Samudra Hindia, di sebelah timur dengan Laut Jawa, di sebelah utara berbatasan dengan provinsi Sumatra Selatan, dan di sebelah selatan berbatasan dengan Selat Sunda.
Provinsi Lampung memiliki pelabuhan utama bernama Pelabuhan Panjang dan Pelabuhan Bakauheni, bandar udara utama yakni Radin Inten II terletak 28 km dari ibu kota provinsi, serta Stasiun Tanjungkarang di pusat ibukota."
43,id,https://id.wikipedia.org/wiki/Kebun_Raya_Cibodas,https://upload.wikimedia.org/wikipedia/commons/5/54/Botanical_garden_-_Cibodas_-_Indonesia_3.jpg,Kebun Raya Cibodas,Galeri,Kebun Raya Cibodas / Galeri,,Cibodas Botanical Garden Java Indonesia Picture taken nov-2006 by Hullie,,image/jpeg,1944,2592,True,True,True,"Kebun Raya Cibodas, terletak di Kompleks Hutan Gunung Gede dan Gunung Pangrango, Desa Cimacan, Cipanas, Cianjur, Jawa Barat. Topografi lapangannya bergelombang dan berbukit-bukit dengan ketinggian kurang lebih 1.300 s.d. 1.425 meter di atas permukaan laut dengan luas 84,99 hektar. Temperatur rata-rata 20,06 °C, kelembaban 80,82 % dan rata-rata curah hujan 2.950 mm per tahun.
Kebun Raya Cibodas merupakan tempat yang nyaman untuk beristirahat sambil menikmati keindahan berbagai jenis tumbuhan yang berasal dari Indonesia dan negara-negara lain."
