,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
26,vi,https://vi.wikipedia.org/wiki/Arisaema_tortuosum,https://upload.wikimedia.org/wikipedia/commons/1/17/Whipcord_Cobra_Lily.jpg,Arisaema tortuosum,,Arisaema tortuosum,,English: A photograph of Whipcord Cobra Lily (Arisaema tortuosum),,image/jpeg,3008,2000,True,True,True,Arisaema tortuosum là một loài thực vật có hoa trong họ Ráy. Loài này được Schott mô tả khoa học đầu tiên năm 1832.
27,id,https://id.wikipedia.org/wiki/Kalimantan_Utara,https://upload.wikimedia.org/wikipedia/commons/1/1f/Irianto_Lambrie_gubernur.jpg,Kalimantan Utara,Daftar Gubernur,Kalimantan Utara / Pemerintahan / Daftar Gubernur,,"English: Irianto Lambrie, governor of North Kalimantan for 2016-2021",,image/jpeg,1254,1146,True,True,True,"Kalimantan Utara adalah sebuah provinsi di Indonesia yang terletak di bagian utara Pulau Kalimantan. Provinsi ini berbatasan langsung dengan negara tetangga Malaysia, yaitu Negara Bagian Sabah dan Sarawak. Pusat pemerintahan Kalimantan Utara saat ini berada di kecamatan Tanjung Selor, bersama dengan pusat pemerintahan Kabupaten Bulungan.
Saat ini Kalimantan Utara merupakan provinsi termuda Indonesia yang resmi disahkan menjadi provinsi dalam rapat paripurna DPR pada tanggal 25 Oktober 2012 berdasarkan Undang-undang Nomor 20 Tahun 2012.
Kementerian Dalam Negeri menetapkan 11 daerah otonomi baru yang terdiri atas satu provinsi dan 10 kabupaten, termasuk Kaltara pada hari Senin, 22 April 2013. Bersama dengan penetapan itu, Menteri Dalam Negeri Gamawan Fauzi melantik kepala daerah masing-masing, termasuk pejabat Gubernur Kaltara yakni Irianto Lambrie. Infrastruktur pemerintahan Kalimantan Utara masih dalam proses persiapan yang direncanakan akan berlangsung paling lama dalam 1 tahun."
28,vi,https://vi.wikipedia.org/wiki/Minh_H%E1%BA%B1ng,https://upload.wikimedia.org/wikipedia/commons/7/75/Ch%C3%A2n_dung_Minh_H%E1%BA%B1ng.jpg,Minh Hằng,,Minh Hằng,"Minh Hằng tại quê hương cô, Thành phố Hồ Chí Minh, năm 2009",Tiếng Việt: Ca sĩ MInh Hằng tại KDL Suối Tiên,,image/jpeg,2191,1926,True,True,True,"Minh Hằng có tên đầy đủ là Lê Ngọc Minh Hằng là một nữ ca sĩ, diễn viên điện ảnh-diễn viên truyền hình, người mẫu, người mẫu ảnh kiêm nhà sản xuất phim người Việt Nam. Cô bước chân vào lĩnh vực nghệ thuật từ năm 16 tuổi với vai trò là ca sĩ hát nhóm, và tham gia diễn xuất trong một vài bộ phim truyền hình nhưng không tạo được nhiều dấu ấn. Đến năm 2007, sau thành công của bộ phim Gọi giấc mơ về, tên tuổi của Minh Hằng bắt đầu được nhiều khán giả chú ý và yêu thích. Với thành công liên tiếp của những dự án âm nhạc lẫn phim ảnh sau này, cô từng được coi là một trong những gương mặt triển vọng nhất của làng giải trí Việt Nam vào thời điểm đó.
Năm 2009 và 2011, Minh Hằng được bầu chọn là ""Nữ diễn viên chính được yêu thích trong năm"" của HTV Awards. Hiện cô đã phát hành một album ca nhạc, đồng thời cũng là gương mặt đại diện cho một số sản phẩm của hãng Hanco Food, Casio và công ty Cyberworld, một công ty chuyên về game.
Năm 2011, cô chính thức tách khỏi công ty Thiên Thi, trở thành ca sĩ độc lập. Sự nghiệp ngày càng phát triển, cô còn được khán giả gọi là Nữ hoàng quảng cáo vì cô là đại sứ thương hiệu cho rất nhiều nhãn hàng."
29,ceb,https://ceb.wikipedia.org/wiki/Prunus_zippeliana,https://upload.wikimedia.org/wikipedia/commons/6/6b/Prunus_zippeliana2.jpg,Prunus zippeliana,,Prunus zippeliana,,"Prunus zippeliana 日本語: バクチノキ Place:Osaka Prefectural Flower Garden,Osaka,Japan",,image/jpeg,3264,2448,True,True,True,Espesye sa rosa ang Prunus zippeliana. Una ning gihulagway ni Friedrich Anton Wilhelm Miquel. Ang Prunus zippeliana sakop sa kahenera nga Prunus sa kabanay nga Rosaceae. Usa ka matang nga nahiubos niini atong makita P. z. zippeliana.
30,vi,"https://vi.wikipedia.org/wiki/Tubod,_Surigao_del_Norte",https://upload.wikimedia.org/wikipedia/commons/c/c6/Ph_locator_surigao_del_norte_tubod.png,"Tubod, Surigao del Norte",,"Tubod, Surigao del Norte",,English: Map of the Surigao del Norte showing the location of Tubod,Bản đồ Surigao del Norte với vị trí của Tubod,image/png,240,300,True,True,True,"Tubod là một đô thị hạng 5 ở tỉnh Surigao del Norte, Philippines. Theo điều tra dân số năm 2000, đô thị này có dân số 10.922 người trong 2.165 hộ."
31,id,https://id.wikipedia.org/wiki/Singapura,https://upload.wikimedia.org/wikipedia/commons/b/b7/Singapore_port_panorama.jpg,Singapura,Pelabuhan dan penerbangan,Singapura / Ekonomi / Transportasi / Pelabuhan dan penerbangan,Pelabuhan Singapura dengan Pulau Sentosa di belakang.,"English: Panorama of Keppel Container Terminal, Singapore.",,image/jpeg,1842,10000,True,True,True,"Singapura adalah sebuah negara pulau di lepas ujung selatan Semenanjung Malaya, 137 kilometer di utara khatulistiwa di Asia Tenggara. Negara ini terpisah dari Malaysia oleh Selat Johor di utara, dan dari Kepulauan Riau, Indonesia oleh Selat Singapura di selatan. Singapura adalah pusat keuangan terdepan ketiga di dunia dan sebuah kota dunia kosmopolitan yang memainkan peran penting dalam perdagangan dan keuangan internasional. Pelabuhan Singapura adalah satu dari lima pelabuhan tersibuk di dunia.
Singapura memiliki sejarah imigrasi yang panjang. Penduduknya yang beragam berjumlah kira-kira 6 juta jiwa, terdiri dari Orang Tionghoa, Melayu, India, Arab, berbagai keturunan Asia, dan Kaukasoid. 42% penduduk Singapura adalah orang asing yang bekerja dan menuntut ilmu di sana. Pekerja asing membentuk 50% dari sektor jasa. Negara ini adalah yang terpadat kedua di dunia setelah Monako. A.T. Kearney menyebut Singapura sebagai negara paling terglobalisasi di dunia dalam Indeks Globalisasi tahun 2006.
Sebelum merdeka tahun 1965, Singapura adalah pelabuhan dagang yang beragam dengan PDB per kapita $511, tertinggi ketiga di Asia Timur pada saat itu."
32,id,https://id.wikipedia.org/wiki/Pasukan_Khas_Laut,https://upload.wikimedia.org/wikipedia/commons/3/39/Navy_PASKAL_tactical_strike_team_personnels_during_57th_NDP.JPG,Pasukan Khas Laut,Asal,Pasukan Khas Laut / Sejarah / Asal,Profil pasukan PASKAL Angkatan Laut Malaysia,"English: The navy PASKAL tactical strike team personnels prepare to parade during the 57th National Day Parade of Malaysia at Merdeka Square, Kuala Lumpur. One of them arms with HK MP5A5 submachine gun with M203P grenade launcher.",,image/jpeg,4288,3216,True,True,True,"Pasukan Khas Laut, umumnya dikenal sebagai PASKAL adalah pasukan khusus Angkatan Laut Malaysia, yang digunakan dalam aksi langsung dan operasi pengintaian khusus. PASKAL juga mampu melakukan operasi konvensional, perang gerilya, perang di hutan, kontra-terorisme, perlindungan dekat untuk VIP, pembunuhan musuh tertentu dan penyelamatan sandera serta pertahanan internal yang asing."
33,vi,https://vi.wikipedia.org/wiki/Supa_Strikas,https://upload.wikimedia.org/wikipedia/commons/4/4b/Coach_Ledige.jpg,Supa Strikas,Huấn luyện viên Ledige,Supa Strikas / Các nhân vật / Nhân vật chính / Huấn luyện viên Ledige,Huấn luyện viên Ledige.,English: Coach of the SupaStrikas team,,image/jpeg,139,118,True,True,True,"Supa Strikas là một series phim hoạt hình nói về đội bóng Supa Strikas, đội bóng mạnh nhất giải Super League. Bộ phim xoay quanh những câu chuyện trong và ngoài sân cỏ của nhân vật chính Shakes và các đồng đội của anh. Ngoài ra, Supa Strikas còn là truyện tranh, được xuất bản vào năm 2000 tại Cộng hòa Nam Phi, quê hương của loạt series."
34,vi,https://vi.wikipedia.org/wiki/Leonid_Ilyich_Brezhnev,http://upload.wikimedia.org/wikipedia/commons/8/87/Commander_of_the_Order_of_the_White_Rose_of_Finland.JPG,Leonid Ilyich Brezhnev,Quốc tế,Leonid Ilyich Brezhnev / Huân chương và Huy chương / Quốc tế,,English: Insignia of a Commander of the Order of the White Rose of Finland,,image/jpeg,359,264,True,True,True,"Leonid Ilyich Brezhnev là Tổng bí thư Đảng Cộng sản Liên Xô từ năm 1964 đến năm 1982. Ông từng hai lần giữ chức Chủ tịch Đoàn chủ tịch Xô viết Tối cao từ ngày 7 tháng 5 năm 1960 đến ngày 15 tháng 7 năm 1964, sau đó từ 16 tháng 6 năm 1977 tới khi qua đời ngày 10 tháng 11 năm 1982."
35,vi,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%ADu_xanh,https://upload.wikimedia.org/wikipedia/commons/4/4c/Vigna_radiata_MHNT.BOT.2009.17.4.jpg,Đậu xanh,Một vài hình ảnh,Đậu xanh / Một vài hình ảnh,,"Deutsch&#x3a;&#32; Mungbohne, früchte und samenEnglish&#x3a;&#32; moong bean, fruits and seedsFrançais&#x202f;&#x3a;&#32; haricot mung, fruits et graines",,image/jpeg,3356,2862,True,True,True,"Đậu xanh hay đỗ xanh theo phương ngữ miền Bắc là cây đậu có danh pháp hai phần Vigna radiata có kích thước hạt nhỏ. Ở Việt Nam đậu xanh là loại đậu thường được sử dụng để làm xôi, làm các loại bánh khọt, bánh đậu xanh, bánh ngọt, chè, hoặc được ủ cho lên mầm để làm thức ăn."
36,ceb,https://ceb.wikipedia.org/wiki/Hampala_ampalong,https://upload.wikimedia.org/wikipedia/commons/3/31/Hampala_ampalong_Bleeker.jpg,Hampala ampalong,,Hampala ampalong,,English: Hampala ampalong,,image/jpeg,746,1538,True,True,True,Espesye sa isda nga una nga gihulagway ni Pieter Bleeker ni adtong 1852 ang Hampala ampalong. Ang Hampala ampalong sakop sa kahenera nga Hampala sa kabanay nga karpa. Pagka karon wala pay siak nga nalista ubos niini niya.
37,id,https://id.wikipedia.org/wiki/Frans_Lebu_Raya,https://upload.wikimedia.org/wikipedia/commons/7/7d/Gubernur_NTT_lebu_raya.jpg,Frans Lebu Raya,,Frans Lebu Raya,,Bahasa Indonesia: Gubernur Nusa Tenggara Timur Frans Lebu Raya,,image/jpeg,326,220,True,True,True,"Drs. Frans Lebu Raya adalah Gubernur Nusa Tenggara Timur sejak 2008 hingga sekarang. Ia terpilih menjadi Gubernur Nusa Tenggara Timur menggantikan Piet Tallo. Sebelumnya, ia merupakan Wakil Gubernur Nusa Tenggara Timur periode 2003 hingga 2008 yang berpasangan dengan Piet Tallo.
Saat menjadi gubernur NTT, Frans Lebu Raya banyak melakukan gebrakan yang Pro Rakyat, dengan Spirit ""Anggur Merah"" Frans Lebu Raya meningkatkan perekonomian NTT."
38,fil,https://tl.wikipedia.org/wiki/Eid_al-Fitr,https://upload.wikimedia.org/wikipedia/commons/6/63/Hidangan_Lebaran.JPG,Eid al-Fitr,Galerya,Eid al-Fitr / Galerya,,"English: Lebaran, Idul Fitri or Eid ul Fitr feast in Indonesia. Family and neighbours come together and celebrate the Islamic holiday with special dishes, such as ketupat, rendang, opor ayam, sayur labu, sambal goreng ati, emping, penuts and candies. Bahasa Indonesia: Lebaran atau Hari Raya Idul Fitri di Indonesia. Keluarga dan tetangga berkumpul dan merayakan hari raya Islam dengan hidangan khusus, seperti ketupat, rendang, opor ayam, sayur labu, sambal goreng ati, emping, kacang dan permen.",,image/jpeg,2268,1381,True,True,True,"Ang Eid al-Fitr o Eid ul-Fitr, kadalasang pinapaiksi bilang Eid ay isang kapistahang Muslim na palatandaan ng katapusan ng isang buwang-habang pag-aayuno mula bukang-liwayway hanggang paglubog ng araw ng Ramadan. Itong relihiyosong Eid ang tanging araw sa buwan ng Shawwal kung kailan hindi pinapayagang mag-ayuno ang mga Muslim. Pabagu-bago ang petsa ng pagsimula ng anumang buwan ng Hijri batay sa kung kailan nakikita ang bagong buwan ng mga lokal na relihiyosong awtoridad, kaya nag-iiba-iba ang araw ng pagdiriwang sa bawat lokalidad.
Ang Eid al-Fitr ay may tiyak na salat na binubuo ng dalawang rakat na karaniwang isinasagawa sa malawak na parang o malaking bulwagan. Magagampanan lamang ito sa kongregasyon at nagtatampok ng anim na karagdagang Takbir sa paaralang Hanafi ng Sunismo: tatlo sa simula ng unang rakat at tatlo bago ang rukūʿ sa ikalawang rakat. Kadalasan, ang mga ibang paaralan ng Sunni ay may labindalawang Takbir, na sa katulad na paraan, ay hinahati sa mga pangkat ng pito at lima. Sa Shiismo, ang salat ay may anim na Takbir sa unang rakat sa katapusan ng qira'a, bago ang rukūʿ, at lima sa ikalawang Takbir."
39,fil,"https://tl.wikipedia.org/wiki/Bali,_Indonesia",https://upload.wikimedia.org/wikipedia/commons/2/23/GarudaWisnuKencana_head.jpg,"Bali, Indonesia",,"Bali, Indonesia",,English: The head of Garuda Wisnu Kencana statue,,image/jpeg,2056,3088,True,True,True,"Ang Bali ay isang lalawigan sa Indonesia, ang Bali ay matatagpuan sa Lesser Sunda Islands."
40,vi,https://vi.wikipedia.org/wiki/Macroglossum_schnitzleri,https://upload.wikimedia.org/wikipedia/commons/4/46/Macroglossum_schnitzleri%2C_holotype%2C_male%2C_upperside._Indonesia%2C_Halmahera%2C_15km_SE_Baru.jpg,Macroglossum schnitzleri,,Macroglossum schnitzleri,,"Macroglossum schnitzleri, holotype, male, upperside. Indonesia, Halmahera, 15km SE Baru",,image/jpeg,1184,1608,True,True,True,"Macroglossum schnitzleri là một loài bướm đêm thuộc họ Sphingidae, chi Macroglossum."
41,vi,https://vi.wikipedia.org/wiki/Patrinia_scabiosifolia,https://upload.wikimedia.org/wikipedia/commons/e/e7/Flower%2C_%22Patrinia_scabiosifolia%22_-_Flickr_-_nekonomania.jpg,Patrinia scabiosifolia,,Patrinia scabiosifolia,,"Flower, ""Patrinia scabiosifolia"". 女郎花。",,image/jpeg,4441,2960,True,True,True,Patrinia scabiosifolia là một loài thực vật có hoa trong họ Kim ngân. Loài này được Fisch. ex Trevir. mô tả khoa học đầu tiên năm 1820.
42,id,https://id.wikipedia.org/wiki/Pribumi,https://upload.wikimedia.org/wikipedia/commons/2/23/Sami_Jienat.jpg,Pribumi,,Pribumi,,"English: Sami Jienat, a Sami choir, at concert Čeština: Sámský sbor na koncertu v roce 2003.",,image/jpeg,1536,2048,True,True,True,"Pribumi adalah masyarakat yang merupakan keturunan penduduk awal dari suatu tempat, dan telah membangun kebudayaannya di tempat tersebut dengan status asli sebagai kelompok etnis yang bukan pendatang dari daerah lainnya. Contoh masyarakat pribumi meliputi: bangsa Indian di Amerika Serikat, suku Maori di Selandia Baru, orang aborigin di Australia, dan suku Ainu di Jepang. Masyarakat pribumi bersifat autochton, sementara kumpulan masyarakat perantauan dari kelompok etnis tertentu—yang telah lama meninggalkan tanah leluhurnya—disebut diaspora, contohnya orang Tionghoa-Indonesia, Jepang-Amerika, dan Yahudi-Rusia.
Di beberapa negara, kelompok orang asli terbagi ke dalam beberapa suku bangsa. Sebagai contoh, di Tiongkok, terdapat puluhan suku bangsa; yang terbanyak ialah suku Han yang merupakan orang asli Tiongkok dengan persentase 91,51% dari total seluruh penduduk Tiongkok. Meskipun ada 56 suku terdaftar yang diakui pemerintahnya, tidak semuanya merupakan pribumi Tiongkok; beberapa minoritas berasal dari Rusia, Korea, dan Tajikistan."
43,id,https://id.wikipedia.org/wiki/Menara_Kuala_Lumpur,https://upload.wikimedia.org/wikipedia/commons/3/36/KualaLumpurTower.jpg,Menara Kuala Lumpur,,Menara Kuala Lumpur,,"English: The Kuala Lumpur Tower in Kuala Lumpur, Malaysia By benja min, __earth 13:46, 5 December 2005 (UTC).",,image/jpeg,1764,1292,True,True,True,"Menara Kuala Lumpur adalah sebuah menara di Kuala Lumpur, Malaysia yang dibuka pada tahun 1995 dan mencapai ketinggian 421 m, tertinggi ke-6 di dunia. Menara ini digunakan untuk memperlancar komunikasi dan seperti menara-menara tinggi lainnya, menara ini juga menyediakan dek pengamatan."
44,id,https://id.wikipedia.org/wiki/Vereenigde_Oostindische_Compagnie,https://upload.wikimedia.org/wikipedia/commons/8/81/Flag_of_the_Dutch_East_India_Company.svg,Vereenigde Oostindische Compagnie,,Vereenigde Oostindische Compagnie,Bendera VOC,,,image/svg+xml,600,900,True,True,True,"Kongsi Dagang atau Perusahaan Hindia Timur Belanda didirikan pada 20 Maret 1602. VOC adalah persekutuan dagang asal Belanda yang memiliki monopoli untuk aktivitas perdagangan di Asia. Disebut Hindia Timur karena ada pula Geoctroyeerde Westindische Compagnie yang merupakan persekutuan dagang untuk kawasan Hindia Barat. Perusahaan ini dianggap sebagai perusahaan multinasional pertama di dunia sekaligus merupakan perusahaan pertama yang mengeluarkan sistem pembagian saham.
Meskipun sebenarnya VOC merupakan sebuah persekutuan badan dagang saja, tetapi badan dagang ini istimewa karena didukung oleh negara dan diberi fasilitas serta hak-hak istimewa. Misalnya VOC boleh memiliki tentara, memiliki mata uang, bernegosiasi dengan negara lain hingga menyatakan perang. Banyak pihak menyebut VOC sebagai negara di dalam negara. VOC memiliki enam bagian di Amsterdam, Middelburg, Enkhuizen, Delft, Hoorn, dan Rotterdam. Delegasi dari ruang ini berkumpul sebagai Heeren XVII atau 17 tuan. Kamers menyumbangkan delegasi ke dalam tujuh belas sesuai dengan proporsi modal yang mereka bayarkan; delegasi Amsterdam berjumlah delapan."
45,jv,https://jv.wikipedia.org/wiki/Gita_Wirjawan,https://upload.wikimedia.org/wikipedia/commons/3/3a/Gita_Wirjawan.jpg,Gita Wirjawan,,Gita Wirjawan,,"English: Gita Wirjawan, Chairman, Investment Coordinating Board (BKPM), Indonesia captured during the World Economic Forum on East Asia in Ho Chi Minch City, Vietnam, June 7, 2010.",,image/jpeg,1024,683,True,True,True,"Gita Wirjawan lair ing Jakarta, 21 Sèptèmber 1965; umur 53 taun. Gita Wirjawan iku salah sijiné pengusaha kang asalé saka Indonésia. Gita Wirjawan duwé jeneng dawa Gita Irawan Wirjawan. Gita Wirjawan iku anak saka pasangan Wirjawan Djojosoegito (almarhum) lan Paula Warokka Wirjawan. Nalika taun 2008 Gita ngrintis perusahaan Ancora Capital, perusahaan investasi ing babagan sumber daya lan pertambangan. Gita Wirjawan ngrintis perusahaan iku sawisé mundur saka kursi présidhèn direktur JP Morgan Indonesia. Kamangka Gita wis njabat wiwit taun 2006 nganti 2008.
Kasuksesane ngrintis akèh prusahaan iku amarga rélasi kang dibangun nalika Gita isih kuliyah ing Harvard.Ancora Capital ya iku prusahaan ing babagan investasi ing sektor ènergi lan sumber daya alam. Ancora bisa duwé saham perusahaan-perusahaan gedhé liyané kaya ta PT Bumi Resources Tbk. Saliyané iku, Gita Wirjawan uga dadi salah sijiné komisaris ing PT Pertamina.
Gita Wirjawan ngrampungaké pendhidhikan S1 ing Amérikah Sarékat ya iku ing Kennedy School of Government, Harvard University. Gita tamat nalika taun 1992. Gita Wirjawan kuliyah lan njupuk jurusan administrasi bisnis."
